Image,Image_size,Data Size (bytes),Ratio,PSNR,SSIM,Data Integrity,Images Match
openstego_images/bike/bike_248.bmp,921654,18433,2,59.083852384113754,0.999872191737612,True,True
openstego_images/bike/bike_248.bmp,921654,27649,3,57.343706103414675,0.9998102453504815,True,True
openstego_images/bike/bike_248.bmp,921654,36866,4,56.094878978437784,0.9997490962083416,True,True
openstego_images/bike/bike_251.bmp,921654,9216,1,61.988003123516236,0.9998012513068298,True,True
openstego_images/bike/bike_251.bmp,921654,18433,2,58.97896330307469,0.9996081247641512,True,True
openstego_images/bike/bike_251.bmp,921654,27649,3,57.21854723021629,0.9994246214719826,True,True
openstego_images/bike/bike_251.bmp,921654,36866,4,55.97950415177862,0.9992496427832638,True,True
openstego_images/bike/bike_170.bmp,921654,9216,1,62.095737196457776,0.9997873007740421,True,True
openstego_images/bike/bike_170.bmp,921654,18433,2,59.090489157099654,0.9995747021818726,True,True
openstego_images/bike/bike_170.bmp,921654,27649,3,57.33930531934771,0.999365083113215,True,True
openstego_images/bike/bike_170.bmp,921654,36866,4,56.0891620173961,0.999158010953114,True,True
openstego_images/bike/bike_177.bmp,921654,9216,1,62.09069114897605,0.9996675685072817,True,True
openstego_images/bike/bike_177.bmp,921654,18433,2,59.086317965180235,0.9993434750186698,True,True
openstego_images/bike/bike_177.bmp,921654,27649,3,57.339226774430784,0.9990312676025875,True,True
openstego_images/bike/bike_177.bmp,921654,36866,4,56.08960378211986,0.9987235065613308,True,True
openstego_images/bike/bike_072.bmp,921654,9216,1,62.09186412530162,0.999751073522658,True,True
openstego_images/bike/bike_072.bmp,921654,18433,2,59.0910181859548,0.9995078337850067,True,True
openstego_images/bike/bike_072.bmp,921654,27649,3,57.33165386487006,0.9992703769518974,True,True
openstego_images/bike/bike_072.bmp,921654,36866,4,56.08045370683207,0.9990356049229249,True,True
openstego_images/bike/bike_044.bmp,921654,9216,1,62.08506526835683,0.9997268515548617,True,True
openstego_images/bike/bike_044.bmp,921654,18433,2,59.08050847571352,0.9994600535728159,True,True
openstego_images/bike/bike_044.bmp,921654,27649,3,57.33742063329801,0.9992023074900541,True,True
openstego_images/bike/bike_044.bmp,921654,36866,4,56.09461359206283,0.9989501189983536,True,True
openstego_images/bike/bike_052.bmp,921654,9216,1,62.10031891996224,0.9996370071873356,True,True
openstego_images/bike/bike_052.bmp,921654,18433,2,59.09107697091685,0.9992803341987094,True,True
openstego_images/bike/bike_052.bmp,921654,27649,3,57.33388904990443,0.9989312016125887,True,True
openstego_images/bike/bike_052.bmp,921654,36866,4,56.085011624007876,0.9985902149126068,True,True
openstego_images/bike/bike_202.bmp,921654,9216,1,62.10678855090493,0.9998696796312022,True,True
openstego_images/bike/bike_202.bmp,921654,18433,2,59.097430434886675,0.9997416322873075,True,True
openstego_images/bike/bike_202.bmp,921654,27649,3,57.34681291214702,0.9996166221262749,True,True
openstego_images/bike/bike_202.bmp,921654,36866,4,56.10202101058779,0.9994941060482524,True,True
openstego_images/bike/bike_087.bmp,921654,9216,1,62.07301760805369,0.9998144849110542,True,True
openstego_images/bike/bike_087.bmp,921654,18433,2,59.076346854171206,0.9996337815996524,True,True
openstego_images/bike/bike_087.bmp,921654,27649,3,57.314750810406466,0.9994560293173018,True,True
openstego_images/bike/bike_087.bmp,921654,36866,4,56.06962213385766,0.9992829835968098,True,True
openstego_images/bike/bike_201.bmp,921654,9216,1,62.09761629319345,0.9998200505110723,True,True
openstego_images/bike/bike_201.bmp,921654,18433,2,59.09554695785326,0.9996435698600138,True,True
openstego_images/bike/bike_201.bmp,921654,27649,3,57.344885642469436,0.9994712220026459,True,True
openstego_images/bike/bike_201.bmp,921654,36866,4,56.0949674441667,0.9993008226129216,True,True
openstego_images/bike/bike_134.bmp,921654,9216,1,62.08565095766993,0.9998579787309957,True,True
openstego_images/bike/bike_134.bmp,921654,18433,2,59.098136949418745,0.9997214183626516,True,True
openstego_images/bike/bike_134.bmp,921654,27649,3,57.34044438030462,0.9995840856010775,True,True
openstego_images/bike/bike_134.bmp,921654,36866,4,56.08277617657453,0.9994509103518471,True,True
openstego_images/bike/bike_071.bmp,921654,9216,1,62.081552790216115,0.9998706815992578,True,True
openstego_images/bike/bike_071.bmp,921654,18433,2,59.07417970137928,0.999744304458248,True,True
openstego_images/bike/bike_071.bmp,921654,27649,3,57.31756342149619,0.9996210206148625,True,True
openstego_images/bike/bike_071.bmp,921654,36866,4,56.069123768666884,0.9994996059159679,True,True
openstego_images/bike/bike_130.bmp,921654,9216,1,62.074185820030564,0.9998743452307788,True,True
openstego_images/bike/bike_130.bmp,921654,18433,2,59.08355895577451,0.9997529357194007,True,True
openstego_images/bike/bike_130.bmp,921654,27649,3,57.32358540569683,0.9996336464477937,True,True
openstego_images/bike/bike_130.bmp,921654,36866,4,56.08221749445956,0.9995168383696363,True,True
