Image,Image_size,Data Size (bytes),Ratio,PSNR,SSIM,Data Integrity,Images Match
Error processing original_images_JPG/cars/carsgraz_316.jpg,181284,5438,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_316.jpg,181284,7251,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_199.jpg,335991,3359,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_199.jpg,335991,6719,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_199.jpg,335991,10079,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_199.jpg,335991,13439,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_344.jpg,178904,1789,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_344.jpg,178904,3578,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_344.jpg,178904,5367,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_344.jpg,178904,7156,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_354.jpg,286520,2865,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_354.jpg,286520,5730,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_354.jpg,286520,8595,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_354.jpg,286520,11460,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_233.jpg,272440,2724,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_233.jpg,272440,5448,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_233.jpg,272440,8173,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_233.jpg,272440,10897,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_311.jpg,167575,1675,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_311.jpg,167575,3351,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_311.jpg,167575,5027,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_311.jpg,167575,6703,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_166.jpg,201799,2017,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_166.jpg,201799,4035,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_166.jpg,201799,6053,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_166.jpg,201799,8071,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_327.jpg,201900,2019,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_327.jpg,201900,4038,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_327.jpg,201900,6057,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_327.jpg,201900,8076,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_379.jpg,293751,2937,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_379.jpg,293751,5875,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_379.jpg,293751,8812,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_379.jpg,293751,11750,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_006.jpg,229777,2297,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_006.jpg,229777,4595,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_006.jpg,229777,6893,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_006.jpg,229777,9191,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_039.jpg,244382,2443,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_039.jpg,244382,4887,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_039.jpg,244382,7331,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_039.jpg,244382,9775,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_373.jpg,197738,1977,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_373.jpg,197738,3954,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_373.jpg,197738,5932,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_373.jpg,197738,7909,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_247.jpg,243857,2438,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_247.jpg,243857,4877,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_247.jpg,243857,7315,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_247.jpg,243857,9754,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_340.jpg,246934,2469,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_340.jpg,246934,4938,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_340.jpg,246934,7408,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_340.jpg,246934,9877,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_102.jpg,188374,1883,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_102.jpg,188374,3767,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_102.jpg,188374,5651,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_102.jpg,188374,7534,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_361.jpg,201573,2015,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_361.jpg,201573,4031,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_361.jpg,201573,6047,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_361.jpg,201573,8062,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_161.jpg,259672,2596,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_161.jpg,259672,5193,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_161.jpg,259672,7790,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_161.jpg,259672,10386,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_338.jpg,236478,2364,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_338.jpg,236478,4729,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_338.jpg,236478,7094,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_338.jpg,236478,9459,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_193.jpg,271584,2715,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_193.jpg,271584,5431,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_193.jpg,271584,8147,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_193.jpg,271584,10863,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_232.jpg,229127,2291,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_232.jpg,229127,4582,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_232.jpg,229127,6873,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_232.jpg,229127,9165,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_052.jpg,186948,1869,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_052.jpg,186948,3738,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_052.jpg,186948,5608,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_052.jpg,186948,7477,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_275.jpg,239073,2390,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_275.jpg,239073,4781,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_275.jpg,239073,7172,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_275.jpg,239073,9562,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_195.jpg,236637,2366,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_195.jpg,236637,4732,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_195.jpg,236637,7099,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_195.jpg,236637,9465,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_075.jpg,297623,2976,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_075.jpg,297623,5952,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_075.jpg,297623,8928,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_075.jpg,297623,11904,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_252.jpg,234926,2349,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_252.jpg,234926,4698,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_252.jpg,234926,7047,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_252.jpg,234926,9397,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_202.jpg,302850,3028,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_202.jpg,302850,6057,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_202.jpg,302850,9085,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_202.jpg,302850,12114,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_312.jpg,176331,1763,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_312.jpg,176331,3526,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_312.jpg,176331,5289,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_312.jpg,176331,7053,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_419.jpg,335994,3359,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_419.jpg,335994,6719,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_419.jpg,335994,10079,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_419.jpg,335994,13439,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_319.jpg,179090,1790,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_319.jpg,179090,3581,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_319.jpg,179090,5372,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_319.jpg,179090,7163,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_028.jpg,172027,1720,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_028.jpg,172027,3440,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_028.jpg,172027,5160,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_028.jpg,172027,6881,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_176.jpg,345866,3458,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_176.jpg,345866,6917,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_176.jpg,345866,10375,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_176.jpg,345866,13834,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_329.jpg,259661,2596,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_329.jpg,259661,5193,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_329.jpg,259661,7789,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_329.jpg,259661,10386,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_041.jpg,291672,2916,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_041.jpg,291672,5833,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_041.jpg,291672,8750,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_041.jpg,291672,11666,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_034.jpg,303034,3030,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_034.jpg,303034,6060,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_034.jpg,303034,9091,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_034.jpg,303034,12121,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_246.jpg,234932,2349,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_246.jpg,234932,4698,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_246.jpg,234932,7047,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_246.jpg,234932,9397,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_138.jpg,188129,1881,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_138.jpg,188129,3762,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_138.jpg,188129,5643,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_138.jpg,188129,7525,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_059.jpg,216130,2161,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_059.jpg,216130,4322,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_059.jpg,216130,6483,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_059.jpg,216130,8645,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_087.jpg,223101,2231,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_087.jpg,223101,4462,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_087.jpg,223101,6693,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_087.jpg,223101,8924,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_213.jpg,381716,3817,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_213.jpg,381716,7634,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_213.jpg,381716,11451,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_213.jpg,381716,15268,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_221.jpg,270622,2706,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_221.jpg,270622,5412,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_221.jpg,270622,8118,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_221.jpg,270622,10824,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_117.jpg,175504,1755,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_117.jpg,175504,3510,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_117.jpg,175504,5265,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_117.jpg,175504,7020,4,0,0,False,False
